,Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value
10623,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,33.3
10624,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,49.7
10625,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,41.0
10626,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,36.9
10627,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,31.7
10628,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,22.9
10629,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,17.7
10630,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,18.7
10631,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,29.6
10632,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,36.7
10633,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender male,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,29.1
10634,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender female,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,35.9
10635,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Transgender,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,78.7
10636,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,42.0
10637,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Straight,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,30.5
10638,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Bisexual,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,62.2
10639,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,37.8
10640,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,32.4
10641,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,33.8
10642,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,21.3
10643,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,43.0
10644,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,39.0
10645,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,35.3
10646,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,38.1
10647,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,25.9
10648,Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,With disability,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,62.9
10649,Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,Without disability,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,27.4
10650,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,37.4
10651,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,31.6
10652,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,34.7
10653,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,39.6
10654,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,33.1
10655,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,33.1
10656,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,32.7
10657,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,25.5
10658,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,33.2
10659,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,32.1
10660,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,29.6
10661,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,31.0
10662,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,33.2
10663,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,32.3
10664,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,38.1
10665,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,26.8
10666,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,29.9
10667,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,40.4
10668,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,40.4
10669,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,36.5
10670,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,31.7
10671,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,28.0
10672,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,33.1
10673,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,27.7
10674,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,43.5
10675,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,30.5
10676,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,37.0
10677,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,30.3
10678,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,38.3
10679,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,28.8
10680,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,36.1
10681,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,39.5
10682,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,31.9
10683,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,32.3
10684,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,32.7
10685,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,28.2
10686,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,42.1
10687,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,34.5
10688,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,35.6
10689,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,37.3
10690,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,31.3
10691,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,28.0
10692,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,34.5
10693,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,37.0
10694,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,38.8
10695,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,26.0
10696,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,31.9
10697,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,28.5
10698,Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,37.5
10699,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,27.6
10700,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,3.5,47,"Jun 29 - Jul 11, 2022",2022-06-29,2022-07-11,34.5
10701,Symptoms of Depressive Disorder,National Estimate,United States,United States,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,22.0
10702,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,32.4
10703,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,27.0
10704,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,22.6
10705,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,22.6
10706,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,15.1
10707,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,11.0
10708,Symptoms of Depressive Disorder,By Age,United States,80 years and above,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,7.4
10709,Symptoms of Depressive Disorder,By Sex,United States,Male,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,20.6
10710,Symptoms of Depressive Disorder,By Sex,United States,Female,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.3
10711,Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender male,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,19.7
10712,Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender female,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,22.7
10713,Symptoms of Depressive Disorder,By Gender identity,United States,Transgender,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,67.3
10714,Symptoms of Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,29.6
10715,Symptoms of Depressive Disorder,By Sexual orientation,United States,Straight,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,19.5
10716,Symptoms of Depressive Disorder,By Sexual orientation,United States,Bisexual,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,44.4
10717,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.5
10718,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,20.9
10719,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,24.2
10720,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,17.9
10721,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,31.8
10722,Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,31.5
10723,Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,24.1
10724,Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,25.7
10725,Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,14.7
10726,Symptoms of Depressive Disorder,By Disability status,United States,With disability,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,51.0
10727,Symptoms of Depressive Disorder,By Disability status,United States,Without disability,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,16.6
10728,Symptoms of Depressive Disorder,By State,Alabama,Alabama,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,32.6
10729,Symptoms of Depressive Disorder,By State,Alaska,Alaska,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,22.5
10730,Symptoms of Depressive Disorder,By State,Arizona,Arizona,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,20.7
10731,Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.4
10732,Symptoms of Depressive Disorder,By State,California,California,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,24.4
10733,Symptoms of Depressive Disorder,By State,Colorado,Colorado,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,21.3
10734,Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,20.0
10735,Symptoms of Depressive Disorder,By State,Delaware,Delaware,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,20.3
10736,Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,22.5
10737,Symptoms of Depressive Disorder,By State,Florida,Florida,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.4
10738,Symptoms of Depressive Disorder,By State,Georgia,Georgia,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,25.4
10739,Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,18.9
10740,Symptoms of Depressive Disorder,By State,Idaho,Idaho,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,17.7
10741,Symptoms of Depressive Disorder,By State,Illinois,Illinois,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.5
10742,Symptoms of Depressive Disorder,By State,Indiana,Indiana,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,18.1
10743,Symptoms of Depressive Disorder,By State,Iowa,Iowa,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,19.9
10744,Symptoms of Depressive Disorder,By State,Kansas,Kansas,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,22.1
10745,Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.8
10746,Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,24.6
10747,Symptoms of Depressive Disorder,By State,Maine,Maine,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,16.1
10748,Symptoms of Depressive Disorder,By State,Maryland,Maryland,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,20.0
10749,Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,19.8
10750,Symptoms of Depressive Disorder,By State,Michigan,Michigan,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,21.5
10751,Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,17.8
10752,Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.8
10753,Symptoms of Depressive Disorder,By State,Missouri,Missouri,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,21.6
10754,Symptoms of Depressive Disorder,By State,Montana,Montana,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,26.3
10755,Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.2
10756,Symptoms of Depressive Disorder,By State,Nevada,Nevada,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,21.3
10757,Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,18.8
10758,Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,19.5
10759,Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,24.4
10760,Symptoms of Depressive Disorder,By State,New York,New York,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,16.0
10761,Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,20.8
10762,Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,15.8
10763,Symptoms of Depressive Disorder,By State,Ohio,Ohio,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,21.6
10764,Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,24.8
10765,Symptoms of Depressive Disorder,By State,Oregon,Oregon,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,17.1
10766,Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,24.2
10767,Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,22.3
10768,Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,18.6
10769,Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,18.6
10770,Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.0
10771,Symptoms of Depressive Disorder,By State,Texas,Texas,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,24.3
10772,Symptoms of Depressive Disorder,By State,Utah,Utah,3.5,48,"Jul 27 - Aug 8, 2022",2022-07-27,2022-08-08,23.0
